InvoiceNo,StockCode,Description,Quantity,UnitPrice,CustomerID,Country
554643,23172,REGENCY TEA PLATE PINK,48,1.45,16133.0,United Kingdom
569866,23344,JUMBO BAG 50'S CHRISTMAS,30,2.08,12757.0,Portugal
551028,84637,KITCHEN FLOWER POTS WALL PLAQUE,3,5.95,13842.0,United Kingdom
559317,85049C,ROMANTIC PINKS RIBBONS,1,1.25,17611.0,United Kingdom
576657,21533,RETROSPOT LARGE MILK JUG,3,4.95,12720.0,Germany
547909,85188A,GREEN METAL SWINGING BUNNY,4,0.85,15033.0,United Kingdom
541972,22558,CLOTHES PEGS RETROSPOT PACK 24,12,1.49,12935.0,United Kingdom
553547,23079,TOADSTOOL BEDSIDE LIGHT,2,8.95,12474.0,Germany
547697,84378,SET OF 3 HEART COOKIE CUTTERS,12,1.25,14348.0,United Kingdom
550492,85159B,"WHITE TEA,COFFEE,SUGAR JARS",12,1.95,14180.0,United Kingdom
580062,23570,TRADITIONAL PICK UP STICKS GAME,2,1.25,15862.0,United Kingdom
543306,22968,ROSE COTTAGE KEEPSAKE BOX,2,9.95,16686.0,United Kingdom
569262,22652,TRAVEL SEWING KIT,10,1.65,14815.0,United Kingdom
562616,85099B,JUMBO BAG RED RETROSPOT,10,2.08,14748.0,United Kingdom
562711,21670,BLUE SPOT CERAMIC DRAWER KNOB,2,1.25,16788.0,United Kingdom
550539,22189,CREAM HEART CARD HOLDER,4,3.95,13479.0,United Kingdom
545660,21171,BATHROOM METAL SIGN,1,1.45,17191.0,United Kingdom
549845,22659,LUNCH BOX I LOVE LONDON,5,1.95,16729.0,United Kingdom
540351,22209,WOOD STAMP SET HAPPY BIRTHDAY,12,1.65,12735.0,France
550155,22692,DOORMAT WELCOME TO OUR HOME,2,7.95,14198.0,United Kingdom
541843,22776,SWEETHEART CAKESTAND 3 TIER,3,9.95,13659.0,United Kingdom
559555,22610,PENS ASSORTED FUNNY FACE,72,0.19,13678.0,United Kingdom
537334,20829,GLITTER HANGING BUTTERFLY STRING,3,2.1,16719.0,United Kingdom
552951,22908,PACK OF 20 NAPKINS RED APPLES,5,0.85,14988.0,United Kingdom
569363,21390,FILIGRIS HEART WITH BUTTERFLY,48,1.25,13297.0,United Kingdom
553485,84600,NEW BAROQUE JEWELLERY BOX,1,7.95,13208.0,United Kingdom
575764,23500,KEY RING BASEBALL BOOT ASSORTED,12,1.25,15965.0,United Kingdom
569231,23381,PACK OF 12 VINTAGE LEAF TISSUES,10,0.39,13379.0,United Kingdom
551399,21774,DECORATIVE CATS BATHROOM BOTTLE,2,1.25,17874.0,United Kingdom
546991,22924,FRIDGE MAGNETS LA VIE EN ROSE,6,0.85,12748.0,United Kingdom
571909,16054,POPART RECT PENCIL SHARPENER ASST,2,0.12,15006.0,United Kingdom
554028,22697,GREEN REGENCY TEACUP AND SAUCER,12,2.95,15410.0,United Kingdom
561719,21086,SET/6 RED SPOTTY PAPER CUPS,48,0.65,17519.0,United Kingdom
538181,85066,CREAM SWEETHEART MINI CHEST,2,12.75,17076.0,United Kingdom
560878,21165,BEWARE OF THE CAT METAL SIGN,2,1.69,14410.0,United Kingdom
544112,21240,BLUE POLKADOT CUP,8,0.85,15039.0,United Kingdom
551535,22087,PAPER BUNTING WHITE LACE,6,2.95,17615.0,United Kingdom
553044,20679,EDWARDIAN PARASOL RED,6,5.95,12682.0,France
546401,22367,CHILDRENS APRON SPACEBOY DESIGN,4,1.95,17994.0,United Kingdom
580636,22596,CHRISTMAS STAR WISH LIST CHALKBOARD,12,0.39,16746.0,United Kingdom
562913,22432,WATERING CAN PINK BUNNY,6,1.95,17042.0,United Kingdom
580320,23202,JUMBO BAG VINTAGE LEAF,10,2.08,15078.0,United Kingdom
553702,22917,HERB MARKER ROSEMARY,4,0.65,13263.0,United Kingdom
546912,22417,PACK OF 60 SPACEBOY CAKE CASES,4,0.55,15861.0,United Kingdom
575141,21929,JUMBO BAG PINK VINTAGE PAISLEY,10,2.08,15615.0,United Kingdom
569246,72812,LARGE ZINC GLASS CANDLEHOLDER,5,4.13,14096.0,United Kingdom
560203,22045,SPACEBOY GIFT WRAP,25,0.42,15311.0,United Kingdom
545830,21904,HOUSE WRECKING METAL SIGN,3,2.1,17634.0,United Kingdom
572853,21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,18,0.79,17712.0,United Kingdom
538449,22729,ALARM CLOCK BAKELIKE ORANGE,1,3.75,17085.0,United Kingdom
542629,20725,LUNCH BAG RED RETROSPOT,30,1.65,12731.0,France
561890,23308,SET OF 60 VINTAGE LEAF CAKE CASES,24,0.55,12697.0,Sweden
537567,90178A,AMBER CHUNKY GLASS+BEAD NECKLACE,1,11.95,18119.0,United Kingdom
566494,22492,MINI PAINT SET VINTAGE,576,0.65,17404.0,Sweden
541970,22491,PACK OF 12 COLOURED PENCILS,144,0.72,15179.0,United Kingdom
548451,23177,TREASURE ISLAND BOOK BOX,3,2.25,17365.0,United Kingdom
556257,21212,PACK OF 72 RETROSPOT CAKE CASES,2,0.55,17576.0,United Kingdom
547664,21257,VICTORIAN SEWING BOX MEDIUM,1,7.95,13069.0,United Kingdom
551548,84951A,SET OF 4 PISTACHIO LOVEBIRD COASTER,24,0.79,14149.0,United Kingdom
578299,23145,ZINC T-LIGHT HOLDER STAR LARGE,24,0.95,16660.0,United Kingdom
568670,22413,METAL SIGN TAKE IT OR LEAVE IT,3,2.95,14978.0,United Kingdom
537567,21864,UNION JACK FLAG PASSPORT COVER,1,2.1,18119.0,United Kingdom
560901,22624,IVORY KITCHEN SCALES,2,8.5,12476.0,Germany
537201,22328,ROUND SNACK BOXES SET OF 4 FRUITS,12,2.95,12472.0,Germany
543173,84030E,ENGLISH ROSE HOT WATER BOTTLE,4,4.25,13871.0,United Kingdom
577228,84580,MOUSE TOY WITH PINK T-SHIRT,1,3.75,12391.0,Cyprus
580399,23296,SET OF 6 TEA TIME BAKING CASES,4,1.25,13471.0,United Kingdom
574714,22992,REVOLVER WOODEN RULER,4,1.95,15427.0,United Kingdom
538634,22076,6 RIBBONS EMPIRE,8,1.65,14085.0,United Kingdom
566319,23374,RED SPOT PAPER GIFT BAG,20,0.82,13431.0,United Kingdom
544571,22531,MAGIC DRAWING SLATE CIRCUS PARADE,24,0.42,15146.0,United Kingdom
571293,71038,WHITE HANGING BEADS CANDLE HOLDER,2,5.45,13956.0,United Kingdom
561933,21506,"FANCY FONT BIRTHDAY CARD,",12,0.42,12949.0,United Kingdom
564083,22727,ALARM CLOCK BAKELIKE RED,4,3.75,17469.0,United Kingdom
549557,22990,COTTON APRON PANTRY DESIGN,3,4.95,14450.0,United Kingdom
580294,21326,AGED GLASS SILVER T-LIGHT HOLDER,24,0.65,17364.0,United Kingdom
544211,20972,PINK CREAM FELT CRAFT TRINKET BOX,12,1.25,13018.0,United Kingdom
561125,23209,LUNCH BAG DOILEY PATTERN,10,1.65,17364.0,United Kingdom
561025,22634,CHILDS BREAKFAST SET SPACEBOY,1,9.95,16241.0,United Kingdom
555548,23091,ZINC HERB GARDEN CONTAINER,1,6.25,17811.0,United Kingdom
546670,21936,RED RETROSPOT PICNIC BAG,2,2.95,13451.0,United Kingdom
576374,85099B,JUMBO BAG RED RETROSPOT,270,1.79,13777.0,United Kingdom
564753,82483,WOOD 2 DRAWER CABINET WHITE FINISH,2,6.95,13709.0,United Kingdom
571502,22111,SCOTTIE DOG HOT WATER BOTTLE,3,4.95,14422.0,United Kingdom
578278,20982,12 PENCILS TALL TUBE SKULLS,24,0.85,12748.0,United Kingdom
577217,23553,LANDMARK FRAME CAMDEN TOWN,1,12.5,17324.0,United Kingdom
579548,22507,MEMO BOARD RETROSPOT  DESIGN,4,4.95,15073.0,United Kingdom
538013,22158,3 HEARTS HANGING DECORATION RUSTIC,8,2.95,17062.0,United Kingdom
550639,22716,CARD CIRCUS PARADE,12,0.42,14152.0,United Kingdom
574629,20726,LUNCH BAG WOODLAND,1,1.65,16326.0,United Kingdom
577756,20982,12 PENCILS TALL TUBE SKULLS,12,0.85,15115.0,United Kingdom
568402,22620,4 TRADITIONAL SPINNING TOPS,12,1.45,16629.0,United Kingdom
571219,23245,SET OF 3 REGENCY CAKE TINS,4,4.95,15601.0,United Kingdom
548714,22148,EASTER CRAFT 4 CHICKS,2,1.95,17337.0,United Kingdom
562711,21165,BEWARE OF THE CAT METAL SIGN,2,1.69,16788.0,United Kingdom
537159,84997A,GREEN 3 PIECE POLKADOT CUTLERY SET,1,3.75,14527.0,United Kingdom
574345,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,8,3.75,15845.0,United Kingdom
541241,85006,SET 4 NURSERY DES ROUND BOXES,1,2.95,13782.0,United Kingdom
548169,21731,RED TOADSTOOL LED NIGHT LIGHT,24,1.65,14680.0,United Kingdom
569401,22894,TABLECLOTH RED APPLES DESIGN,2,9.95,15111.0,United Kingdom
563613,23285,PINK VINTAGE SPOT BEAKER,16,0.85,12688.0,Israel
571219,23465,TUSCAN VILLA FEEDING STATION,2,8.25,15601.0,United Kingdom
537808,22176,BLUE OWL SOFT TOY,1,2.95,15311.0,United Kingdom
548312,47566,PARTY BUNTING,2,4.95,16059.0,United Kingdom
579784,85099C,JUMBO  BAG BAROQUE BLACK WHITE,100,1.79,14258.0,United Kingdom
565846,21901,"KEY FOB , BACK DOOR",2,0.65,14606.0,United Kingdom
544070,22135,MINI LADLE LOVE HEART PINK,12,0.42,15370.0,United Kingdom
568156,20713,JUMBO BAG OWLS,10,2.08,14367.0,United Kingdom
562528,22710,WRAP I LOVE LONDON,25,0.42,12610.0,Italy
556063,21210,SET OF 72 RETROSPOT PAPER  DOILIES,3,1.45,14587.0,United Kingdom
545227,85087,CANDY SPOT CUSHION COVER,12,2.95,12428.0,Finland
543798,85066,CREAM SWEETHEART MINI CHEST,1,12.75,15058.0,United Kingdom
537135,20713,JUMBO BAG OWLS,2,1.95,17059.0,United Kingdom
579541,22728,ALARM CLOCK BAKELIKE PINK,2,3.75,14653.0,United Kingdom
562347,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,2,2.95,13263.0,United Kingdom
570887,22603,CHRISTMAS RETROSPOT TREE WOOD,12,0.85,17169.0,United Kingdom
567917,21163,DO NOT TOUCH MY STUFF DOOR HANGER,24,0.39,14298.0,United Kingdom
548988,22960,JAM MAKING SET WITH JARS,6,4.25,17618.0,United Kingdom
578849,23505,PLAYING CARDS I LOVE LONDON,5,1.25,13232.0,United Kingdom
573362,23351,ROLL WRAP 50'S CHRISTMAS,12,1.25,12597.0,Spain
566055,23433,HANGING QUILTED PATCHWORK APPLES,1,0.83,15453.0,United Kingdom
561868,20728,LUNCH BAG CARS BLUE,2,1.65,16813.0,United Kingdom
549711,22433,WATERING CAN GREEN DINOSAUR,6,1.95,13654.0,United Kingdom
545309,21314,SMALL GLASS HEART TRINKET POT,8,2.1,13884.0,United Kingdom
578852,20705,MRS ROBOT SOFT TOY,1,6.95,17841.0,United Kingdom
551350,22630,DOLLY GIRL LUNCH BOX,12,1.95,16672.0,United Kingdom
553005,21116,OWL DOORSTOP,1,4.95,14651.0,United Kingdom
565261,22569,FELTCRAFT CUSHION BUTTERFLY,4,3.75,12474.0,Germany
564718,22488,NATURAL SLATE RECTANGLE CHALKBOARD,2,1.65,13301.0,United Kingdom
567878,23403,LETTER HOLDER HOME SWEET HOME,1,3.75,16910.0,United Kingdom
568671,85049E,SCANDINAVIAN REDS RIBBONS,12,1.25,13139.0,United Kingdom
570479,22551,PLASTERS IN TIN SPACEBOY,3,1.65,17589.0,United Kingdom
575607,22473,TV DINNER TRAY VINTAGE PAISLEY,1,10.79,14096.0,United Kingdom
557858,23238,SET OF 4 KNICK KNACK TINS LONDON,1,4.15,14159.0,United Kingdom
560504,22352,LUNCH BOX WITH CUTLERY RETROSPOT,6,2.55,13081.0,United Kingdom
561614,82482,WOODEN PICTURE FRAME WHITE FINISH,12,2.55,13871.0,United Kingdom
551810,85152,HAND OVER THE CHOCOLATE   SIGN,3,2.1,15719.0,United Kingdom
568690,22632,HAND WARMER RED RETROSPOT,4,2.1,16332.0,United Kingdom
560285,23270,SET OF 2 CERAMIC PAINTED HEARTS,12,1.45,14944.0,United Kingdom
566277,22464,HANGING METAL HEART LANTERN,12,1.65,16796.0,United Kingdom
566285,22178,VICTORIAN GLASS HANGING T-LIGHT,6,1.95,13611.0,United Kingdom
579147,22065,CHRISTMAS PUDDING TRINKET POT,2,0.39,13263.0,United Kingdom
552465,23209,LUNCH BAG DOILEY PATTERN,10,1.65,16242.0,United Kingdom
565208,48194,DOORMAT HEARTS,4,7.95,18172.0,United Kingdom
556831,23173,REGENCY TEAPOT ROSES,20,8.0,13631.0,United Kingdom
568589,22959,WRAP CHRISTMAS VILLAGE,25,0.42,17405.0,United Kingdom
558752,23199,JUMBO BAG APPLES,3,2.08,16931.0,United Kingdom
536975,79321,CHILLI LIGHTS,4,4.95,14911.0,EIRE
567890,23077,DOUGHNUT LIP GLOSS,20,1.25,14125.0,United Kingdom
560359,22326,ROUND SNACK BOXES SET OF4 WOODLAND,1,2.95,14159.0,United Kingdom
579196,22144,CHRISTMAS CRAFT LITTLE FRIENDS,8,4.13,14096.0,United Kingdom
572913,21891,TRADITIONAL WOODEN SKIPPING ROPE,4,1.45,15993.0,United Kingdom
578921,21972,SET OF 36 DINOSAUR PAPER DOILIES,1,1.45,13596.0,United Kingdom
573159,23571,TRADITIONAL NAUGHTS & CROSSES,12,1.65,16648.0,United Kingdom
565805,23209,LUNCH BAG VINTAGE DOILY,20,1.65,18229.0,United Kingdom
569546,23461,SWEETHEART BIRD HOUSE,1,4.15,15276.0,United Kingdom
571275,22470,HEART OF WICKER LARGE,3,2.95,15994.0,United Kingdom
568568,22741,FUNKY DIVA PEN,96,0.85,14412.0,United Kingdom
567369,21499,BLUE POLKADOT WRAP,25,0.42,17527.0,United Kingdom
554106,22437,SET OF 9 BLACK SKULL BALLOONS,20,0.85,12710.0,Germany
559317,23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,2,1.65,17611.0,United Kingdom
580956,47421,ASSORTED COLOUR LIZARD SUCTION HOOK,19,0.42,17841.0,United Kingdom
552281,21986,PACK OF 12 PINK POLKADOT TISSUES,24,0.29,15704.0,United Kingdom
544477,21731,RED TOADSTOOL LED NIGHT LIGHT,144,1.25,16029.0,United Kingdom
580399,48111,DOORMAT 3 SMILEY CATS,1,8.25,13471.0,United Kingdom
558196,23028,DRAWER KNOB CRACKLE GLAZE BLUE,4,1.65,16033.0,United Kingdom
536796,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,2,3.75,15574.0,United Kingdom
561894,21034,REX CASH+CARRY JUMBO SHOPPER,1,0.95,14456.0,United Kingdom
568075,21821,GLITTER STAR GARLAND WITH BELLS,6,3.75,14652.0,United Kingdom
563952,22988,SOLDIERS EGG CUP,8,1.25,15572.0,United Kingdom
558084,22269,EGG CUP NATURAL CHICKEN,16,0.39,14837.0,United Kingdom
540473,22251,BIRDHOUSE DECORATION MAGIC GARDEN,3,1.25,17284.0,United Kingdom
545186,22966,GINGERBREAD MAN COOKIE CUTTER,2,1.25,17841.0,United Kingdom
543342,21506,"FANCY FONT BIRTHDAY CARD,",12,0.42,17162.0,United Kingdom
550320,21382,SET/4 SPRING FLOWER DECORATION,3,2.95,12748.0,United Kingdom
566713,47566,PARTY BUNTING,4,4.95,15933.0,United Kingdom
566563,22970,LONDON BUS COFFEE MUG,6,2.55,12909.0,United Kingdom
568553,23299,FOOD COVER WITH BEADS SET 2,12,3.75,15674.0,United Kingdom
577855,22595,GINGHAM HEART DECORATION,3,0.85,15877.0,United Kingdom
540489,84946,ANTIQUE SILVER TEA GLASS ETCHED,12,1.25,13593.0,United Kingdom
579690,23198,PANTRY MAGNETIC  SHOPPING LIST,1,1.45,15060.0,United Kingdom
552839,20702,PINK PADDED MOBILE,3,4.25,14367.0,United Kingdom
565430,20774,GREEN FERN NOTEBOOK,5,1.65,14335.0,Germany
546760,21883,STARS GIFT TAPE,12,0.65,12597.0,Spain
566849,23207,LUNCH BAG ALPHABET DESIGN,10,1.65,16341.0,United Kingdom
544444,22727,ALARM CLOCK BAKELIKE RED,1,3.75,13246.0,United Kingdom
561113,20724,RED RETROSPOT CHARLOTTE BAG,1,0.85,17841.0,United Kingdom
563288,23290,SPACEBOY CHILDRENS BOWL,16,1.25,12656.0,France
580528,22754,SMALL RED BABUSHKA NOTEBOOK,24,0.21,14911.0,EIRE
546525,22265,EASTER DECORATION NATURAL CHICK,24,0.65,14733.0,United Kingdom
576326,22315,200 RED + WHITE BENDY STRAWS,1,1.25,16504.0,United Kingdom
561600,22961,JAM MAKING SET PRINTED,4,1.45,15861.0,United Kingdom
546108,22128,PARTY CONES CANDY ASSORTED,24,1.25,15529.0,United Kingdom
575757,21912,VINTAGE SNAKES & LADDERS,2,3.75,17295.0,United Kingdom
576176,21452,TOADSTOOL MONEY BOX,2,2.95,16936.0,United Kingdom
547805,21932,SCANDINAVIAN PAISLEY PICNIC BAG,15,2.95,13327.0,United Kingdom
536532,22899,CHILDREN'S APRON DOLLY GIRL,8,2.1,12433.0,Norway
579470,23365,SET 12 COLOUR PENCILS LOVE LONDON,3,0.65,16549.0,United Kingdom
575602,21175,GIN + TONIC DIET METAL SIGN,1,2.55,17059.0,United Kingdom
576217,23541,WALL ART CLASSIC PUDDINGS,1,8.25,17081.0,United Kingdom
572458,23437,50'S CHRISTMAS GIFT BAG LARGE,24,1.25,15142.0,United Kingdom
570126,22470,HEART OF WICKER LARGE,1,2.95,16910.0,United Kingdom
570231,22372,AIRLINE BAG VINTAGE WORLD CHAMPION,1,4.25,16685.0,United Kingdom
548198,47593A,CAROUSEL PONIES BABY BIB,3,0.29,16712.0,United Kingdom
553889,82583,HOT BATHS METAL SIGN,12,2.1,13405.0,United Kingdom
558970,22469,HEART OF WICKER SMALL,12,1.65,18232.0,United Kingdom
545232,22030,SWALLOWS GREETING CARD,12,0.42,15676.0,United Kingdom
536637,22633,HAND WARMER UNION JACK,1,2.1,18041.0,United Kingdom
559807,85199S,SMALL HANGING IVORY/RED WOOD BIRD,2,0.42,17841.0,United Kingdom
537400,22423,REGENCY CAKESTAND 3 TIER,1,12.75,17191.0,United Kingdom
556915,22333,RETROSPOT PARTY BAG + STICKER SET,2,1.65,15036.0,United Kingdom
542895,85066,CREAM SWEETHEART MINI CHEST,1,12.75,14549.0,United Kingdom
570855,85199S,SMALL HANGING IVORY/RED WOOD BIRD,24,0.42,17314.0,United Kingdom
581377,22809,SET OF 6 T-LIGHTS SANTA,12,2.95,14138.0,United Kingdom
580667,21906,PHARMACIE FIRST AID TIN,2,6.75,15031.0,United Kingdom
569403,23240,SET OF 4 KNICK KNACK TINS DOILY,6,4.15,13319.0,United Kingdom
569105,22900,SET 2 TEA TOWELS I LOVE LONDON,8,3.25,16729.0,United Kingdom
561715,21871,SAVE THE PLANET MUG,12,1.25,13102.0,United Kingdom
544685,21868,POTTING SHED TEA MUG,12,1.25,13285.0,United Kingdom
578666,22051,BLUE SCANDINAVIAN PAISLEY WRAP,25,0.42,17727.0,United Kingdom
547702,20749,ASSORTED COLOUR MINI CASES,4,7.95,14911.0,EIRE
571272,23404,HOME SWEET HOME BLACKBOARD,6,4.95,13878.0,United Kingdom
551739,22926,IVORY GIANT GARDEN THERMOMETER,4,5.95,18118.0,United Kingdom
540402,22222,CAKE PLATE LOVEBIRD WHITE,12,1.95,16567.0,United Kingdom
576339,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,9.96,14096.0,United Kingdom
548308,22905,CALENDAR IN SEASON DESIGN,3,2.95,17220.0,United Kingdom
552039,22605,WOODEN CROQUET GARDEN SET,4,12.75,13081.0,United Kingdom
569568,22698,PINK REGENCY TEACUP AND SAUCER,6,2.95,12700.0,France
540640,82484,WOOD BLACK BOARD ANT WHITE FINISH,1,6.45,14527.0,United Kingdom
543040,16235,RECYCLED PENCIL WITH RABBIT ERASER,16,0.21,17337.0,United Kingdom
539095,22435,SET OF 9 HEART SHAPED BALLOONS,12,1.25,16037.0,United Kingdom
546105,21900,"KEY FOB , SHED",2,0.65,14662.0,United Kingdom
559904,47566,PARTY BUNTING,4,4.95,13149.0,United Kingdom
568472,22632,HAND WARMER RED RETROSPOT,12,2.1,12517.0,Germany
563212,21621,VINTAGE UNION JACK BUNTING,2,8.5,17800.0,United Kingdom
544702,21626,VINTAGE UNION JACK PENNANT,12,1.95,17135.0,United Kingdom
539475,22149,FELTCRAFT 6 FLOWER FRIENDS,1,2.1,16686.0,United Kingdom
554837,22470,HEART OF WICKER LARGE,3,2.95,14584.0,United Kingdom
562449,21754,HOME BUILDING BLOCK WORD,2,5.95,14562.0,United Kingdom
540680,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,2,0.95,15311.0,United Kingdom
561005,23082,SET 6 PAPER TABLE LANTERN HEARTS,1,3.75,17961.0,United Kingdom
546028,48187,DOORMAT NEW ENGLAND,2,7.95,17049.0,United Kingdom
566495,21481,FAWN BLUE HOT WATER BOTTLE,2,3.75,15529.0,United Kingdom
566198,23403,LETTER HOLDER HOME SWEET HOME,3,3.75,18109.0,United Kingdom
544051,22723,SET OF 6 HERB TINS SKETCHBOOK,8,3.95,16700.0,United Kingdom
538374,20725,LUNCH BAG RED RETROSPOT,2,1.65,14159.0,United Kingdom
573413,23409,PHOTO FRAME LINEN AND LACE LARGE,2,3.75,15444.0,United Kingdom
569894,22726,ALARM CLOCK BAKELIKE GREEN,1,3.75,15707.0,United Kingdom
575563,22460,EMBOSSED GLASS TEALIGHT HOLDER,12,1.25,17521.0,United Kingdom
553691,22457,NATURAL SLATE HEART CHALKBOARD,48,2.55,15311.0,United Kingdom
554105,23298,SPOTTY BUNTING,1,4.95,14711.0,United Kingdom
546305,20725,LUNCH BAG RED RETROSPOT,3,1.65,14056.0,United Kingdom
539240,21879,HEARTS GIFT TAPE,12,0.65,15194.0,United Kingdom
568328,23391,I LOVE LONDON MINI BACKPACK,2,4.15,18016.0,United Kingdom
565465,23376,PACK OF 12 VINTAGE CHRISTMAS TISSUE,24,0.39,15364.0,United Kingdom
557878,20727,LUNCH BAG  BLACK SKULL.,4,1.65,16940.0,United Kingdom
536874,22961,JAM MAKING SET PRINTED,1,1.45,16891.0,United Kingdom
564189,21390,FILIGRIS HEART WITH BUTTERFLY,24,1.25,14769.0,United Kingdom
542806,48194,DOORMAT HEARTS,1,7.95,12836.0,United Kingdom
558192,85099F,JUMBO BAG STRAWBERRY,100,1.74,16029.0,United Kingdom
557886,21936,RED RETROSPOT PICNIC BAG,2,2.95,17799.0,United Kingdom
577552,20719,WOODLAND CHARLOTTE BAG,10,0.85,14282.0,United Kingdom
574741,23300,GARDENERS KNEELING PAD CUP OF TEA,3,1.65,15993.0,United Kingdom
570192,22142,CHRISTMAS CRAFT WHITE FAIRY,12,1.45,17509.0,United Kingdom
557956,22753,SMALL YELLOW BABUSHKA NOTEBOOK,3,0.85,18283.0,United Kingdom
537773,22150,3 STRIPEY MICE FELTCRAFT,2,1.95,16016.0,United Kingdom
573874,21615,4 LAVENDER BOTANICAL DINNER CANDLES,12,1.25,13868.0,United Kingdom
571747,22079,RIBBON REEL HEARTS DESIGN,10,1.65,13849.0,United Kingdom
544913,84821,DANISH ROSE DELUXE COASTER,2,0.85,15543.0,United Kingdom
580482,21080,SET/20 RED RETROSPOT PAPER NAPKINS,1,0.85,16033.0,United Kingdom
566400,22086,PAPER CHAIN KIT 50'S CHRISTMAS,6,2.95,17139.0,United Kingdom
572923,20972,PINK CREAM FELT CRAFT TRINKET BOX,12,1.25,15948.0,United Kingdom
546220,20728,LUNCH BAG CARS BLUE,10,1.65,16745.0,United Kingdom
546538,85130D,BEADED CRYSTAL HEART PINK LARGE,12,1.65,16327.0,United Kingdom
577407,22086,PAPER CHAIN KIT 50'S CHRISTMAS,40,2.55,14739.0,United Kingdom
550137,22200,FRYING PAN PINK POLKADOT,8,4.25,12477.0,Germany
566988,22083,PAPER CHAIN KIT RETROSPOT,12,2.95,16709.0,United Kingdom
567875,21163,DO NOT TOUCH MY STUFF DOOR HANGER,1,0.39,16348.0,United Kingdom
545721,15058A,BLUE POLKADOT GARDEN PARASOL,2,7.95,15039.0,United Kingdom
549548,22131,FOOD CONTAINER SET 3 LOVE HEART,1,1.95,13548.0,United Kingdom
571742,21464,DISCO BALL ROTATOR BATTERY OPERATED,2,4.25,12971.0,United Kingdom
540176,22970,LONDON BUS COFFEE MUG,36,2.1,17511.0,United Kingdom
552364,23298,SPOTTY BUNTING,3,4.95,13004.0,United Kingdom
570049,22629,SPACEBOY LUNCH BOX,3,1.95,17228.0,United Kingdom
575179,23356,LOVE HOT WATER BOTTLE,3,5.95,14284.0,United Kingdom
548323,62086A,PINK RETRO BIG FLOWER BAG,6,1.95,15424.0,United Kingdom
536804,37370,RETRO COFFEE MUGS ASSORTED,72,1.06,14031.0,United Kingdom
569638,22530,MAGIC DRAWING SLATE DOLLY GIRL,24,0.42,16140.0,United Kingdom
548664,22229,BUNNY WOODEN PAINTED WITH FLOWER,12,0.85,14911.0,EIRE
545685,20658,RED RETROSPOT LUGGAGE TAG,1,1.25,14499.0,United Kingdom
566913,22296,HEART IVORY TRELLIS LARGE,5,1.65,17602.0,United Kingdom
578270,21974,SET OF 36 PAISLEY FLOWER DOILIES,2,2.92,14096.0,United Kingdom
578072,22334,DINOSAUR PARTY BAG + STICKER SET,2,1.65,17759.0,United Kingdom
550035,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,1,1.25,15039.0,United Kingdom
548742,21865,PINK UNION JACK  PASSPORT COVER,3,2.1,14688.0,United Kingdom
538827,84660C,PINK STITCHED WALL CLOCK,40,1.25,14298.0,United Kingdom
570488,DOT,DOTCOM POSTAGE,1,635.01,14096.0,United Kingdom
541291,22291,HANGING CHICK CREAM DECORATION,24,1.45,14667.0,United Kingdom
564648,20724,RED RETROSPOT CHARLOTTE BAG,10,0.85,15641.0,United Kingdom
537794,22713,CARD I LOVE LONDON,12,0.42,16713.0,United Kingdom
556415,16161P,WRAP ENGLISH ROSE,100,0.42,12409.0,Switzerland
552272,71459,HANGING JAM JAR T-LIGHT HOLDER,192,0.72,13694.0,United Kingdom
579001,22623,BOX OF VINTAGE JIGSAW BLOCKS,2,5.95,15555.0,United Kingdom
550978,22697,GREEN REGENCY TEACUP AND SAUCER,6,2.95,13983.0,United Kingdom
576851,22112,CHOCOLATE HOT WATER BOTTLE,1,4.95,15967.0,United Kingdom
565915,20723,STRAWBERRY CHARLOTTE BAG,5,0.85,15752.0,United Kingdom
537859,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,3,12.75,14030.0,United Kingdom
555383,23108,SET OF 10 LED DOLLY LIGHTS,2,6.25,12517.0,Germany
563698,21172,PARTY METAL SIGN,10,1.45,14667.0,United Kingdom
559509,23300,GARDENERS KNEELING PAD CUP OF TEA,1,1.65,15920.0,United Kingdom
567111,23101,SILVER STARS TABLE DECORATION,12,0.83,17663.0,United Kingdom
539249,22663,JUMBO BAG DOLLY GIRL DESIGN,10,1.95,14709.0,United Kingdom
564510,21793,CLASSIC FRENCH STYLE BASKET BROWN,8,3.95,14194.0,United Kingdom
561859,84926F,PSYCHEDELIC TILE COASTER,24,0.29,17750.0,United Kingdom
536634,21679,SKULLS  STICKERS,30,0.85,18041.0,United Kingdom
579167,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,4,2.95,16800.0,United Kingdom
569635,23310,BUBBLEGUM RING ASSORTED,36,0.42,12748.0,United Kingdom
559921,23302,KNEELING MAT HOUSEWORK  DESIGN,2,1.65,13667.0,United Kingdom
